property_type,city,total_price,unit,builtup_area_sqft,area,state
Plot/Land,Chennai,68.34, L,5100.0,1340,Tamil Nadu
Plot/Land,Chennai,61.81, L,5100.0,1212,Tamil Nadu
Plot/Land,Chennai,32.79, L,5100.0,643,Tamil Nadu
Plot/Land,Chennai,33.25, L,5100.0,652,Tamil Nadu
Plot/Land,Chennai,62.73, L,5100.0,1230,Tamil Nadu
Plot/Land,Chennai,54.31, L,5100.0,1065,Tamil Nadu
Plot/Land,Chennai,52.53, L,5100.0,1030,Tamil Nadu
Plot/Land,Chennai,43.77, L,3888.0,1126,Tamil Nadu
Plot/Land,Chennai,42.61, L,3888.0,1096,Tamil Nadu
Plot/Land,Chennai,45.1, L,3591.0,1256,Tamil Nadu
Plot/Land,Chennai,59.21, L,3888.0,1523,Tamil Nadu
Plot/Land,Chennai,32.11, L,3888.0,826,Tamil Nadu
Plot/Land,Chennai,11700000.0, Cr,5100.0,2300,Tamil Nadu
Plot/Land,Chennai,59.61, L,5100.0,1169,Tamil Nadu
Plot/Land,Chennai,42.38, L,5100.0,831,Tamil Nadu
Plot/Land,Chennai,81.6, L,5100.0,1600,Tamil Nadu
Plot/Land,Chennai,72.93, L,5100.0,1430,Tamil Nadu
Plot/Land,Chennai,37.43, L,5100.0,734,Tamil Nadu
Plot/Land,Chennai,33.04, L,5100.0,648,Tamil Nadu
Plot/Land,Chennai,47.61, L,4600.0,1035,Tamil Nadu
Plot/Land,Chennai,51.52, L,4600.0,1120,Tamil Nadu
Plot/Land,Chennai,51.88, L,4600.0,1128,Tamil Nadu
Plot/Land,Chennai,27.78, L,2646.0,1050,Tamil Nadu
Plot/Land,Chennai,40.48, L,2646.0,1530,Tamil Nadu
Plot/Land,Chennai,63.25, L,2844.0,2224,Tamil Nadu
Plot/Land,Chennai,57.84, L,2844.0,2034,Tamil Nadu
Plot/Land,Chennai,52.07, L,2844.0,1831,Tamil Nadu
Plot/Land,Chennai,49.08, L,2844.0,1726,Tamil Nadu
Plot/Land,Chennai,40.83, L,2844.0,1436,Tamil Nadu
Plot/Land,Chennai,37.79, L,2844.0,1329,Tamil Nadu
Plot/Land,Chennai,35.15, L,2844.0,1236,Tamil Nadu
Plot/Land,Chennai,32.3, L,2844.0,1136,Tamil Nadu
Plot/Land,Chennai,26.33, L,2844.0,926,Tamil Nadu
Plot/Land,Chennai,46.72, L,2844.0,1643,Tamil Nadu
Plot/Land,Chennai,46.21, L,2844.0,1625,Tamil Nadu
Plot/Land,Chennai,44.25, L,2844.0,1556,Tamil Nadu
Plot/Land,Chennai,36.7, L,2646.0,1387,Tamil Nadu
Plot/Land,Chennai,21.06, L,2646.0,796,Tamil Nadu
Plot/Land,Chennai,17.09, L,2646.0,646,Tamil Nadu
Plot/Land,Chennai,39.61, L,3888.0,1019,Tamil Nadu
Plot/Land,Chennai,30.55, L,3888.0,786,Tamil Nadu
Plot/Land,Chennai,11600000.0, Cr,3888.0,3000,Tamil Nadu
Plot/Land,Chennai,24.03, L,2795.0,860,Tamil Nadu
Plot/Land,Chennai,38.23, L,2795.0,1368,Tamil Nadu
Plot/Land,Chennai,7.93, L,1259.0,630,Tamil Nadu
Plot/Land,Chennai,32.65, L,2450.0,1333,Tamil Nadu
Villa/Independent House,Chennai,26600000.0, Cr,10499.0,2543,Tamil Nadu
Villa/Independent House,Chennai,19000000.0, Cr,8708.0,2182,Tamil Nadu
Villa/Independent House,Chennai,29700000.000000004, Cr,10303.0,2883,Tamil Nadu
Apartment,Chennai,73.7, L,4094.0,1800,Tamil Nadu
Apartment,Chennai,71.0, L,4094.0,1734,Tamil Nadu
Villa/Independent House,Chennai,12700000.0, Cr,9090.0,1405,Tamil Nadu
Villa/Independent House,Chennai,15700000.0, Cr,9090.0,1730,Tamil Nadu
Villa/Independent House,Chennai,10000000.0, Cr,9090.0,1110,Tamil Nadu
Villa/Independent House,Chennai,13700000.000000002, Cr,9090.0,1515,Tamil Nadu
Villa/Independent House,Chennai,12300000.0, Cr,9090.0,1360,Tamil Nadu
Villa/Independent House,Chennai,20200000.0, Cr,9090.0,2230,Tamil Nadu
Apartment,Coimbatore,25.41, L,4688.0,542,Tamil Nadu
Apartment,Coimbatore,59.99, L,4576.0,1311,Tamil Nadu
Apartment,Coimbatore,25.5, L,4688.0,544,Tamil Nadu
Apartment,Coimbatore,42.85, L,4558.0,940,Tamil Nadu
Apartment,Coimbatore,49.39, L,4708.0,1049,Tamil Nadu
Apartment,Coimbatore,89.26, L,5238.0,1704,Tamil Nadu
Apartment,Coimbatore,10700000.0, Cr,5734.0,1866,Tamil Nadu
Apartment,Coimbatore,45.15, L,4708.0,959,Tamil Nadu
Apartment,Coimbatore,56.14, L,4576.0,1227,Tamil Nadu
Apartment,Coimbatore,46.68, L,4558.0,1024,Tamil Nadu
Apartment,Coimbatore,42.48, L,4558.0,932,Tamil Nadu
Apartment,Coimbatore,55.28, L,4576.0,1208,Tamil Nadu
Apartment,Coimbatore,40.39, L,4558.0,886,Tamil Nadu
Apartment,Coimbatore,58.34, L,4576.0,1275,Tamil Nadu
Apartment,Coimbatore,43.3, L,4558.0,950,Tamil Nadu
Apartment,Coimbatore,58.89, L,4576.0,1287,Tamil Nadu
Apartment,Coimbatore,26.04, L,4683.0,556,Tamil Nadu
Apartment,Coimbatore,60.89, L,4507.0,1351,Tamil Nadu
Apartment,Coimbatore,55.73, L,4576.0,1218,Tamil Nadu
Apartment,Coimbatore,40.48, L,4558.0,888,Tamil Nadu
Apartment,Coimbatore,57.84, L,4576.0,1264,Tamil Nadu
Apartment,Chennai,15300000.0, Cr,9352.0,1636,Tamil Nadu
Apartment,Chennai,14700000.0, Cr,9404.0,1563,Tamil Nadu
Apartment,Chennai,30.84, L,4000.0,771,Tamil Nadu
Apartment,Chennai,34.12, L,4000.0,853,Tamil Nadu
Apartment,Chennai,40.4, L,4000.0,1010,Tamil Nadu
Apartment,Chennai,43.84, L,4000.0,1096,Tamil Nadu
Apartment,Chennai,39.48, L,4000.0,987,Tamil Nadu
Apartment,Chennai,28.96, L,4000.0,724,Tamil Nadu
Apartment,Chennai,60.61, L,4101.0,1478,Tamil Nadu
Apartment,Chennai,42.04, L,4200.0,1001,Tamil Nadu
Apartment,Chennai,39.27, L,4200.0,935,Tamil Nadu
Apartment,Chennai,42.96, L,4200.0,1023,Tamil Nadu
Apartment,Chennai,41.58, L,4200.0,990,Tamil Nadu
Apartment,Chennai,45.48, L,4200.0,1083,Tamil Nadu
Apartment,Chennai,53.97, L,4200.0,1285,Tamil Nadu
Apartment,Chennai,59.72, L,4200.0,1422,Tamil Nadu
Apartment,Chennai,38.97, L,4200.0,928,Tamil Nadu
Apartment,Chennai,50.1, L,4200.0,1193,Tamil Nadu
Apartment,Chennai,48.59, L,4200.0,1157,Tamil Nadu
Apartment,Chennai,48.97, L,4200.0,1166,Tamil Nadu
Villa/Independent House,Chennai,22000000.0, Cr,9892.0,2224,Tamil Nadu
Villa/Independent House,Chennai,36000000.0, Cr,10285.0,3500,Tamil Nadu
Apartment,Chennai,63.83, L,4524.0,1411,Tamil Nadu
Apartment,Chennai,51.89, L,4584.0,1132,Tamil Nadu
Apartment,Chennai,43.65, L,4486.0,973,Tamil Nadu
Apartment,Chennai,51.37, L,4587.0,1120,Tamil Nadu
Apartment,Chennai,64.52, L,4521.0,1427,Tamil Nadu
Apartment,Chennai,43.69, L,4486.0,974,Tamil Nadu
Apartment,Chennai,64.56, L,4521.0,1428,Tamil Nadu
Apartment,Chennai,98.0, L,9626.0,1018,Tamil Nadu
Apartment,Chennai,13400000.0, Cr,10067.0,1331,Tamil Nadu
Apartment,Chennai,13300000.0, Cr,9372.0,1419,Tamil Nadu
Apartment,Chennai,14900000.0, Cr,9738.0,1530,Tamil Nadu
Apartment,Chennai,13799999.999999998, Cr,9218.0,1497,Tamil Nadu
Apartment,Chennai,14400000.0, Cr,9430.0,1527,Tamil Nadu
Apartment,Chennai,13100000.0, Cr,9357.0,1400,Tamil Nadu
Apartment,Chennai,99.44, L,9626.0,1033,Tamil Nadu
Apartment,Chennai,93.4, L,5999.0,1557,Tamil Nadu
Apartment,Chennai,97.96, L,5999.0,1633,Tamil Nadu
Apartment,Chennai,17400000.0, Cr,8093.0,2150,Tamil Nadu
Apartment,Chennai,12700000.0, Cr,6446.0,1970,Tamil Nadu
Apartment,Chennai,82.0, L,6804.0,1205,Tamil Nadu
Apartment,Chennai,11299999.999999998, Cr,7820.0,1445,Tamil Nadu
Apartment,Chennai,15700000.0, Cr,7929.0,1980,Tamil Nadu
Apartment,Chennai,18400000.0, Cr,7913.0,2325,Tamil Nadu
Apartment,Chennai,14800000.0, Cr,9704.0,1525,Tamil Nadu
Apartment,Chennai,68.0, L,6974.0,975,Tamil Nadu
Apartment,Chennai,12500000.0, Cr,7374.0,1695,Tamil Nadu
Apartment,Chennai,91.5, L,6376.0,1435,Tamil Nadu
Apartment,Chennai,11500000.0, Cr,4500.0,2574,Tamil Nadu
Apartment,Chennai,29.97, L,4500.0,666,Tamil Nadu
Apartment,Chennai,11500000.0, Cr,4500.0,2570,Tamil Nadu
Apartment,Chennai,78.79, L,4500.0,1751,Tamil Nadu
Apartment,Chennai,11500000.0, Cr,4500.0,2566,Tamil Nadu
Apartment,Chennai,30.06, L,4500.0,668,Tamil Nadu
Apartment,Chennai,61.42, L,4500.0,1365,Tamil Nadu
Apartment,Chennai,29.88, L,4500.0,664,Tamil Nadu
Apartment,Chennai,29.56, L,4500.0,657,Tamil Nadu
Apartment,Chennai,29.38, L,4500.0,653,Tamil Nadu
Apartment,Chennai,78.43, L,4500.0,1743,Tamil Nadu
Apartment,Chennai,45.99, L,4999.0,920,Tamil Nadu
Apartment,Chennai,29.52, L,4500.0,656,Tamil Nadu
Apartment,Chennai,47.84, L,4999.0,957,Tamil Nadu
Apartment,Chennai,29.47, L,4500.0,655,Tamil Nadu
Apartment,Chennai,45.59, L,4999.0,912,Tamil Nadu
Apartment,Chennai,29.43, L,4500.0,654,Tamil Nadu
Apartment,Chennai,48.79, L,4999.0,976,Tamil Nadu
Apartment,Chennai,51.66, L,4150.0,1245,Tamil Nadu
Apartment,Chennai,53.04, L,4000.0,1326,Tamil Nadu
Apartment,Chennai,48.76, L,4150.0,1175,Tamil Nadu
Apartment,Chennai,46.24, L,4999.0,925,Tamil Nadu
Apartment,Chennai,29.29, L,4500.0,651,Tamil Nadu
Apartment,Chennai,41.5, L,4150.0,1000,Tamil Nadu
Apartment,Chennai,76.68, L,4500.0,1704,Tamil Nadu
Apartment,Chennai,65.57, L,4150.0,1580,Tamil Nadu
Apartment,Chennai,46.27, L,4150.0,1115,Tamil Nadu
Apartment,Chennai,40.25, L,4150.0,970,Tamil Nadu
Apartment,Chennai,43.65, L,4500.0,970,Tamil Nadu
Apartment,Chennai,59.34, L,4150.0,1430,Tamil Nadu
Apartment,Chennai,58.27, L,4500.0,1295,Tamil Nadu
Apartment,Chennai,40.04, L,4150.0,965,Tamil Nadu
Apartment,Chennai,43.11, L,4500.0,958,Tamil Nadu
Apartment,Chennai,53.95, L,4150.0,1300,Tamil Nadu
Apartment,Chennai,57.46, L,4500.0,1277,Tamil Nadu
Apartment,Chennai,58.3, L,4150.0,1405,Tamil Nadu
Apartment,Chennai,11500000.0, Cr,4500.0,2575,Tamil Nadu
Apartment,Chennai,55.61, L,4150.0,1340,Tamil Nadu
Apartment,Chennai,80.37, L,4500.0,1786,Tamil Nadu
Apartment,Chennai,38.18, L,4150.0,920,Tamil Nadu
Apartment,Chennai,50.21, L,4150.0,1210,Tamil Nadu
Apartment,Chennai,45.31, L,4500.0,1007,Tamil Nadu
Apartment,Chennai,41.08, L,4150.0,990,Tamil Nadu
Apartment,Chennai,53.12, L,4150.0,1280,Tamil Nadu
Apartment,Chennai,45.02, L,4150.0,1085,Tamil Nadu
Apartment,Chennai,41.91, L,4150.0,1010,Tamil Nadu
Apartment,Chennai,40.46, L,4150.0,975,Tamil Nadu
Apartment,Chennai,36.31, L,4150.0,875,Tamil Nadu
Apartment,Chennai,55.19, L,4150.0,1330,Tamil Nadu
Apartment,Chennai,19.52, L,4227.0,462,Tamil Nadu
Apartment,Chennai,31.32, L,4227.0,741,Tamil Nadu
Apartment,Chennai,26.46, L,4227.0,626,Tamil Nadu
Apartment,Chennai,31.57, L,4227.0,747,Tamil Nadu
Apartment,Chennai,93.96, L,8250.0,1139,Tamil Nadu
Apartment,Chennai,13200000.0, Cr,8250.0,1610,Tamil Nadu
Apartment,Chennai,10000000.0, Cr,8250.0,1215,Tamil Nadu
Apartment,Chennai,11700000.0, Cr,8250.0,1425,Tamil Nadu
Apartment,Chennai,12600000.0, Cr,8250.0,1530,Tamil Nadu
Apartment,Chennai,12600000.0, Cr,8250.0,1532,Tamil Nadu
Apartment,Chennai,65.68, L,5447.0,1025,Tamil Nadu
Apartment,Chennai,15100000.0, Cr,5199.0,1556,Tamil Nadu
Apartment,Chennai,94.09, L,5314.0,1505,Tamil Nadu
Apartment,Chennai,94.27, L,5314.0,1508,Tamil Nadu
Apartment,Chennai,11600000.0, Cr,5099.0,1751,Tamil Nadu
Apartment,Chennai,13799999.999999998, Cr,5099.0,1971,Tamil Nadu
Apartment,Chennai,18700000.0, Cr,5099.0,2573,Tamil Nadu
Apartment,Chennai,18500000.0, Cr,5099.0,2424,Tamil Nadu
Apartment,Chennai,98.0, L,5099.0,1565,Tamil Nadu
Apartment,Chennai,45.0, L,5939.0,644,Tamil Nadu
Apartment,Chennai,37.31, L,5999.0,622,Tamil Nadu
Apartment,Chennai,70.12, L,4000.0,1753,Tamil Nadu
Apartment,Coimbatore,83.12, L,6650.0,1250,Tamil Nadu
Apartment,Coimbatore,49.51, L,6650.0,613,Tamil Nadu
Apartment,Coimbatore,10200000.0, Cr,6650.0,1253,Tamil Nadu
Apartment,Coimbatore,83.05, L,6650.0,1249,Tamil Nadu
Apartment,Coimbatore,84.18, L,6650.0,1266,Tamil Nadu
Apartment,Coimbatore,45.67, L,6650.0,598,Tamil Nadu
Apartment,Coimbatore,10200000.0, Cr,6650.0,1247,Tamil Nadu
Apartment,Coimbatore,12400000.0, Cr,6650.0,1633,Tamil Nadu
Apartment,Coimbatore,92.5, L,6650.0,1391,Tamil Nadu
Apartment,Coimbatore,11900000.0, Cr,6650.0,1804,Tamil Nadu
Apartment,Coimbatore,12700000.0, Cr,6650.0,1916,Tamil Nadu
Apartment,Coimbatore,14200000.0, Cr,6650.0,2149,Tamil Nadu
Apartment,Coimbatore,11900000.0, Cr,6650.0,1476,Tamil Nadu
Apartment,Coimbatore,10900000.0, Cr,6650.0,1343,Tamil Nadu
Apartment,Coimbatore,10500000.0, Cr,6650.0,1288,Tamil Nadu
Apartment,Coimbatore,91.17, L,6650.0,1371,Tamil Nadu
Apartment,Coimbatore,14400000.0, Cr,6650.0,1788,Tamil Nadu
Apartment,Coimbatore,13200000.0, Cr,6650.0,1742,Tamil Nadu
Apartment,Coimbatore,11500000.0, Cr,6650.0,1737,Tamil Nadu
Apartment,Coimbatore,11399999.999999998, Cr,6650.0,1403,Tamil Nadu
Apartment,Coimbatore,80.46, L,6650.0,1210,Tamil Nadu
Apartment,Coimbatore,85.51, L,6650.0,1286,Tamil Nadu
Apartment,Coimbatore,10300000.0, Cr,6650.0,1336,Tamil Nadu
Apartment,Coimbatore,84.72, L,6650.0,1274,Tamil Nadu
Apartment,Coimbatore,14300000.0, Cr,6650.0,1783,Tamil Nadu
Apartment,Coimbatore,15400000.0, Cr,6650.0,1922,Tamil Nadu
Apartment,Coimbatore,13200000.0, Cr,6650.0,1637,Tamil Nadu
Apartment,Chennai,33.96, L,5250.0,647,Tamil Nadu
Apartment,Chennai,33.91, L,5250.0,646,Tamil Nadu
Apartment,Chennai,32.28, L,5250.0,615,Tamil Nadu
Apartment,Chennai,76.23, L,5250.0,1452,Tamil Nadu
Apartment,Chennai,55.96, L,5250.0,1066,Tamil Nadu
Apartment,Chennai,61.68, L,5250.0,1175,Tamil Nadu
Apartment,Chennai,70.87, L,5250.0,1350,Tamil Nadu
Apartment,Chennai,48.51, L,5250.0,924,Tamil Nadu
Apartment,Chennai,71.87, L,5250.0,1369,Tamil Nadu
Apartment,Chennai,34.12, L,5250.0,650,Tamil Nadu
Apartment,Chennai,43.78, L,5250.0,834,Tamil Nadu
Apartment,Chennai,43.36, L,5250.0,826,Tamil Nadu
Apartment,Chennai,50.08, L,5250.0,954,Tamil Nadu
Apartment,Chennai,51.08, L,5250.0,973,Tamil Nadu
Apartment,Chennai,54.0, L,7200.0,600,Tamil Nadu
Apartment,Chennai,76.0, L,7200.0,867,Tamil Nadu
Apartment,Chennai,88.0, L,7200.0,1006,Tamil Nadu
Apartment,Chennai,35.98, L,8160.0,441,Tamil Nadu
Apartment,Chennai,34.27, L,8160.0,420,Tamil Nadu
Apartment,Chennai,35.16, L,8160.0,431,Tamil Nadu
Apartment,Chennai,29.86, L,4896.0,610,Tamil Nadu
Apartment,Chennai,63.69, L,4599.0,1385,Tamil Nadu
Apartment,Chennai,91.24, L,5274.0,1730,Tamil Nadu
Apartment,Chennai,86.65, L,4896.0,1770,Tamil Nadu
Apartment,Chennai,11000000.0, Cr,5274.0,2095,Tamil Nadu
Apartment,Chennai,37.78, L,8160.0,463,Tamil Nadu
Apartment,Chennai,38.67, L,8160.0,474,Tamil Nadu
Apartment,Chennai,40.39, L,8160.0,495,Tamil Nadu
Apartment,Chennai,73.76, L,8160.0,904,Tamil Nadu
Apartment,Chennai,72.86, L,8160.0,893,Tamil Nadu
Apartment,Chennai,80.78, L,8160.0,990,Tamil Nadu
Apartment,Chennai,95.71, L,8160.0,1173,Tamil Nadu
Apartment,Chennai,93.1, L,8160.0,1141,Tamil Nadu
Apartment,Chennai,10200000.0, Cr,8160.0,1259,Tamil Nadu
Apartment,Chennai,97.51, L,8160.0,1195,Tamil Nadu
Apartment,Chennai,11399999.999999998, Cr,8160.0,1399,Tamil Nadu
Apartment,Chennai,74.02, L,6970.0,1062,Tamil Nadu
Apartment,Chennai,89.77, L,6970.0,1288,Tamil Nadu
Apartment,Chennai,11700000.0, Cr,7140.0,1639,Tamil Nadu
Apartment,Chennai,11800000.0, Cr,7140.0,1657,Tamil Nadu
Apartment,Chennai,13400000.0, Cr,7140.0,1878,Tamil Nadu
Apartment,Chennai,14100000.0, Cr,7140.0,1978,Tamil Nadu
Villa/Independent House,Chennai,24.94, L,5354.0,466,Tamil Nadu
Villa/Independent House,Chennai,40.94, L,7936.0,516,Tamil Nadu
Villa/Independent House,Chennai,45.0, L,6988.0,644,Tamil Nadu
Villa/Independent House,Chennai,70.0, L,7937.0,882,Tamil Nadu
Apartment,Chennai,23000000.0, Cr,11090.0,1793,Tamil Nadu
Apartment,Chennai,30000000.0, Cr,11090.0,1935,Tamil Nadu
Apartment,Chennai,24700000.000000004, Cr,11090.0,1930,Tamil Nadu
Apartment,Chennai,23300000.0, Cr,11090.0,1820,Tamil Nadu
Apartment,Chennai,49.0, L,5999.0,622,Tamil Nadu
Apartment,Chennai,28.79, L,3199.0,900,Tamil Nadu
Apartment,Chennai,38.38, L,3199.0,880,Tamil Nadu
Apartment,Chennai,39.56, L,3199.0,910,Tamil Nadu
Villa/Independent House,Chennai,13500000.0, Cr,6200.0,2185,Tamil Nadu
Apartment,Chennai,50.94, L,3199.0,1200,Tamil Nadu
Apartment,Chennai,41.52, L,3199.0,960,Tamil Nadu
Apartment,Chennai,55.99, L,7999.0,700,Tamil Nadu
Apartment,Chennai,79.99, L,7999.0,1000,Tamil Nadu
Apartment,Chennai,99.98, L,7999.0,1250,Tamil Nadu
Apartment,Chennai,69.51, L,7999.0,869,Tamil Nadu
Apartment,Chennai,80.38, L,7999.0,1005,Tamil Nadu
Apartment,Chennai,94.7, L,7999.0,1184,Tamil Nadu
Apartment,Chennai,94.94, L,7999.0,1187,Tamil Nadu
Apartment,Chennai,95.02, L,7999.0,1188,Tamil Nadu
Apartment,Chennai,97.74, L,7999.0,1222,Tamil Nadu
Apartment,Chennai,13000000.0, Cr,7999.0,1629,Tamil Nadu
Apartment,Chennai,13100000.0, Cr,7999.0,1638,Tamil Nadu
Apartment,Chennai,80.0, L,5340.0,1027,Tamil Nadu
Apartment,Chennai,80.15, L,5339.0,1029,Tamil Nadu
Apartment,Chennai,80.62, L,5336.0,1035,Tamil Nadu
Apartment,Chennai,82.02, L,5329.0,1053,Tamil Nadu
Apartment,Chennai,89.21, L,5264.0,1258,Tamil Nadu
Apartment,Chennai,90.0, L,5261.0,1269,Tamil Nadu
Apartment,Chennai,11700000.0, Cr,5202.0,1541,Tamil Nadu
Apartment,Chennai,93.5, L,5316.0,1495,Tamil Nadu
Apartment,Chennai,93.8, L,5315.0,1500,Tamil Nadu
Apartment,Chennai,11700000.0, Cr,5200.0,1552,Tamil Nadu
Apartment,Chennai,11700000.0, Cr,5201.0,1545,Tamil Nadu
Apartment,Chennai,63.0, L,4799.0,992,Tamil Nadu
Apartment,Chennai,70.0, L,4799.0,1039,Tamil Nadu
Apartment,Chennai,82.0, L,4799.0,1222,Tamil Nadu
Apartment,Chennai,82.4, L,4799.0,1228,Tamil Nadu
Apartment,Chennai,89.51, L,4799.0,1334,Tamil Nadu
Apartment,Chennai,97.0, L,4799.0,1412,Tamil Nadu
Apartment,Chennai,88.1, L,4799.0,1836,Tamil Nadu
Apartment,Chennai,97.85, L,4799.0,2039,Tamil Nadu
Apartment,Chennai,99.72, L,4799.0,2078,Tamil Nadu
Apartment,Chennai,12900000.0, Cr,7310.0,1657,Tamil Nadu
Apartment,Chennai,15300000.0, Cr,7310.0,1878,Tamil Nadu
Apartment,Chennai,64.6, L,6999.0,923,Tamil Nadu
Apartment,Chennai,56.99, L,6934.0,822,Tamil Nadu
Apartment,Chennai,46.36, L,4613.0,1005,Tamil Nadu
Apartment,Chennai,62.99, L,6583.0,957,Tamil Nadu
Apartment,Chennai,85.0, L,6773.0,1255,Tamil Nadu
Apartment,Chennai,47.4, L,4000.0,1185,Tamil Nadu
Apartment,Chennai,54.0, L,4000.0,1350,Tamil Nadu
Apartment,Chennai,57.48, L,4000.0,1437,Tamil Nadu
Apartment,Chennai,68.24, L,4000.0,1706,Tamil Nadu
Apartment,Chennai,70.52, L,4000.0,1763,Tamil Nadu
Apartment,Chennai,70.35, L,5250.0,1340,Tamil Nadu
Apartment,Chennai,71.45, L,5250.0,1361,Tamil Nadu
Apartment,Chennai,49.03, L,5250.0,934,Tamil Nadu
Apartment,Chennai,32.23, L,5250.0,614,Tamil Nadu
Apartment,Chennai,32.76, L,5250.0,624,Tamil Nadu
Apartment,Chennai,24.95, L,6500.0,352,Tamil Nadu
Apartment,Chennai,27.78, L,6989.0,392,Tamil Nadu
Apartment,Chennai,33.03, L,6414.0,466,Tamil Nadu
Apartment,Chennai,40.95, L,6943.0,516,Tamil Nadu
Apartment,Chennai,70.0, L,6388.0,882,Tamil Nadu
Apartment,Chennai,69.0, L,5099.0,968,Tamil Nadu
Apartment,Chennai,80.0, L,5099.0,1213,Tamil Nadu
Apartment,Chennai,85.0, L,5099.0,1231,Tamil Nadu
Apartment,Chennai,93.0, L,5099.0,1399,Tamil Nadu
Apartment,Chennai,10800000.0, Cr,5099.0,1542,Tamil Nadu
Apartment,Chennai,62.0, L,5099.0,860,Tamil Nadu
Apartment,Chennai,96.0, L,5099.0,1565,Tamil Nadu
Apartment,Chennai,77.0, L,5099.0,1208,Tamil Nadu
Apartment,Chennai,64.89, L,7210.0,900,Tamil Nadu
Apartment,Chennai,85.0, L,7210.0,1062,Tamil Nadu
Apartment,Chennai,94.0, L,7210.0,1288,Tamil Nadu
Apartment,Chennai,67.0, L,5999.0,820,Tamil Nadu
Apartment,Chennai,71.74, L,5999.0,878,Tamil Nadu
Apartment,Chennai,75.17, L,5999.0,920,Tamil Nadu
Apartment,Chennai,80.56, L,5999.0,986,Tamil Nadu
Apartment,Chennai,61.66, L,5999.0,1028,Tamil Nadu
Apartment,Chennai,87.28, L,5999.0,1455,Tamil Nadu
Apartment,Chennai,70.35, L,5999.0,861,Tamil Nadu
Apartment,Chennai,71.41, L,5999.0,874,Tamil Nadu
Apartment,Chennai,55.01, L,5999.0,917,Tamil Nadu
Apartment,Chennai,98.08, L,5999.0,1635,Tamil Nadu
Apartment,Chennai,99.34, L,5999.0,1656,Tamil Nadu
Apartment,Chennai,10800000.0, Cr,5999.0,1807,Tamil Nadu
Apartment,Chennai,11399999.999999998, Cr,5999.0,1904,Tamil Nadu
Apartment,Chennai,11700000.0, Cr,5999.0,1961,Tamil Nadu
Apartment,Chennai,13700000.000000002, Cr,6350.0,2165,Tamil Nadu
Apartment,Chennai,13600000.000000002, Cr,6350.0,1765,Tamil Nadu
Apartment,Chennai,18700000.0, Cr,6350.0,2945,Tamil Nadu
Apartment,Chennai,21900000.0, Cr,6350.0,3460,Tamil Nadu
Apartment,Chennai,16900000.0, Cr,6350.0,2178,Tamil Nadu
Apartment,Chennai,18600000.0, Cr,6350.0,2930,Tamil Nadu
Apartment,Chennai,22000000.0, Cr,6350.0,3476,Tamil Nadu
Apartment,Chennai,12000000.0, Cr,6350.0,1445,Tamil Nadu
Apartment,Chennai,28.26, L,4750.0,595,Tamil Nadu
Apartment,Chennai,39.9, L,4750.0,840,Tamil Nadu
Apartment,Chennai,40.13, L,4750.0,845,Tamil Nadu
Apartment,Chennai,41.32, L,4750.0,870,Tamil Nadu
Apartment,Chennai,43.7, L,4750.0,920,Tamil Nadu
Apartment,Chennai,45.6, L,4750.0,960,Tamil Nadu
Apartment,Chennai,49.36, L,4999.0,841,Tamil Nadu
Apartment,Chennai,39.94, L,4750.0,841,Tamil Nadu
Apartment,Chennai,42.75, L,4750.0,900,Tamil Nadu
Apartment,Chennai,44.41, L,4750.0,935,Tamil Nadu
Apartment,Chennai,60.35, L,4850.0,962,Tamil Nadu
Apartment,Chennai,41.62, L,4950.0,841,Tamil Nadu
Apartment,Chennai,28.07, L,4750.0,591,Tamil Nadu
Apartment,Chennai,48.45, L,4750.0,1020,Tamil Nadu
Apartment,Chennai,49.4, L,4750.0,1040,Tamil Nadu
Apartment,Chennai,47.02, L,4750.0,990,Tamil Nadu
Apartment,Chennai,47.54, L,4750.0,1001,Tamil Nadu
Apartment,Chennai,49.3, L,4750.0,1038,Tamil Nadu
Apartment,Chennai,49.49, L,4750.0,1042,Tamil Nadu
Apartment,Chennai,51.39, L,4750.0,1082,Tamil Nadu
Apartment,Chennai,44.55, L,4750.0,938,Tamil Nadu
Apartment,Chennai,66.46, L,4850.0,1068,Tamil Nadu
Apartment,Chennai,68.95, L,4850.0,1081,Tamil Nadu
Apartment,Chennai,63.31, L,4750.0,962,Tamil Nadu
Apartment,Chennai,69.7, L,4750.0,1068,Tamil Nadu
Apartment,Chennai,72.33, L,4750.0,1081,Tamil Nadu
Apartment,Chennai,65.0, L,4950.0,962,Tamil Nadu
Apartment,Chennai,75.0, L,4950.0,968,Tamil Nadu
Apartment,Chennai,72.0, L,4950.0,1068,Tamil Nadu
Apartment,Chennai,72.26, L,4950.0,1072,Tamil Nadu
Apartment,Chennai,72.53, L,4950.0,1076,Tamil Nadu
Apartment,Chennai,72.87, L,4950.0,1081,Tamil Nadu
Apartment,Chennai,73.21, L,4950.0,1086,Tamil Nadu
Apartment,Chennai,73.88, L,4950.0,1096,Tamil Nadu
Apartment,Chennai,74.83, L,4950.0,1110,Tamil Nadu
Apartment,Chennai,71.67, L,4850.0,1127,Tamil Nadu
Apartment,Chennai,72.09, L,4850.0,1134,Tamil Nadu
Apartment,Chennai,75.19, L,4750.0,1127,Tamil Nadu
Apartment,Chennai,75.62, L,4750.0,1134,Tamil Nadu
Apartment,Chennai,54.99, L,4950.0,1111,Tamil Nadu
