property_type,city,total_price,unit,builtup_area_sqft,area,state,duplicate_type,dataset,prop_id,address,resale,owntype,bhk,bathrooms,balcony_num,furnish,facing,property_age,floor_num,total_floor,prop_name,min_price,max_price,price_sqft,building_id,superbuiltup_sqft,brokerage,min_area_sqft,max_area_sqft,expiry_date,price,class_label,total_landmark_count,contact_company_name,locality,price_currency,property_status,new/resale,price_negotiable,description,security_deposit,furnished,lift(s),full_power_backup,24_x_7_security,children's_play_area,club_house,gymnasium,swimming_pool,sports_facility,jogging_track,landscaped_gardens,locality_score,project_score,builder_experience,intercom,indoor_games,atm,maintenance_staff,staff_quarter,multipurpose_room,car_parking,hospital,school,pincode,vaastu_compliant,cafeteria,rain_water_harvesting,golf_course
,,6990000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Kamta Chinhut,INR,,1.0,1.0,"A plot property is available for sale in Kamta Chinhut, Lucknow. It has an area of 1000 sqft and is priced at Rs. 69.90 lac (negotiable). It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Telibagh,INR,,1.0,1.0,"This plot is situated in Telibagh. It has an area of 1000 sqft and is priced at Rs. 6.99 lac (negotiable). It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Telibagh,INR,,1.0,1.0,"This plot is situated in Telibagh, Lucknow. It has an area of 1000 sqft and is priced at Rs. 6.99 lac (negotiable). It is east facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Telibagh,INR,,1.0,1.0,"This plot is available for sale and is located in the heart of Telibagh. It has an area of 1000 sqft and is priced at Rs. 6.99 lac (negotiable). It is east facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact us for more details. ",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,ahmamau,INR,,1.0,1.0,"This plot is available for sale and is located in the heart of ahmamau. Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,ahmamau,INR,,1.0,1.0,"A plot property is available for sale in ahmamau, Lucknow. It has an area of 1000 sqft and is priced at Rs. 6.99 lac (negotiable). The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Arjunganj,INR,,1.0,1.0,"A plot property is available for sale in Arjunganj, Lucknow. It has an area of 1000 sqft. The property is available at a price of Rs. 6.99 lac (negotiable). It is east facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Arjunganj,INR,,1.0,1.0,"It has a salable area of 1000 sqft and is available at a price of Rs. 699 per sqft. It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,1.0,,,,,,,,,,,,,,,,,Sultanpur Lucknow Road,INR,1.0,1.0,1.0,"This plot is situated in Sultanpur Road. It has an area of 1000 sqft and is priced at Rs. 6.99 lac (negotiable). One of the major USPs of the property is that it is a corner property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details.",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,1150000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Gosainganj,INR,1.0,1.0,1.0,"This plot is available for sale and is located in the heart of Gosainganj. It has an area of 1000 sqft and is priced at Rs. 11.50 lac (negotiable). One of the major USPs of the property is that it is a garden facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.3,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
,,419000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Gomti Nagar Extension,INR,,1.0,1.0,"This plot is available for sale and is located in the heart of Gomti Nagar Extension. It has an area of 1000 sqft. The property is available at a price of Rs. 4.19 lac (negotiable). Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,1150000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,amar shaheed path lucknow,INR,1.0,1.0,1.0,"This plot is situated in amar shaheed path lucknow, Lucknow. It is east facing property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
,,419000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Arjunganj,INR,1.0,1.0,1.0,"A plot property is available for sale in Arjunganj, Lucknow. It has an area of 1000 sqft and is priced at Rs. 4.19 lac (negotiable). It is east facing property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,
,,419000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Gomti Nagar Extension,INR,,1.0,1.0,"A plot is available for sale in Gomti Nagar Extension, Lucknow. It has an area of 1000 sqft and is priced at Rs. 4.19 lac (negotiable). It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,1150000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,ahmamau,INR,1.0,1.0,1.0,"A plot is available at a prime location in ahmamau. It has an area of 1000 sqft. The property is available at a price of Rs. 11.50 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
,,419000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Gomti Nagar,INR,,1.0,1.0,"This plot is available for sale and is located in the heart of Gomti Nagar. It has an area of 1000 sqft and is priced at Rs. 4.19 lac (negotiable). It is facing east direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8.5,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,1150000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Sultanpur Road,INR,1.0,1.0,1.0,"A plot is available for sale in Sultanpur Road, Lucknow. It has a salable area of 1000 sqft and is available at a price of Rs. 1,150 per sqft. One of the major USPs of the property is that it is a pool facing property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
,,1150000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Ekana Road,INR,1.0,1.0,1.0,"A plot property is available for sale in Ekana Road, Lucknow. It has an area of 1000 sqft. The property is available at a price of Rs. 11.50 lac (negotiable). The plot provides an excellent view as it overlooks the garden. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,ahmamau,INR,1.0,1.0,1.0,"A plot is available for sale in ahmamau, Lucknow. It has an area of 1000 sqft and is priced at Rs. 6.99 lac (negotiable). Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
,,419000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Gomti Nagar Extension,INR,1.0,1.0,1.0,"This plot is situated in Gomti Nagar Extension. It is a garden facing property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,419000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Gomti Nagar Extension,INR,1.0,1.0,1.0,"This plot is available for sale and is located in the heart of Gomti Nagar Extension. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0
,,699000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Kamta,INR,1.0,1.0,1.0,"This plot is situated in Kamta, Lucknow. One of the major USPs of the property is that it is a road facing property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,
,,419000.0,,1000.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,ahmamau,INR,,1.0,1.0,"A plot property is available for sale in ahmamau, Lucknow. It has an area of 1000 sqft. The property is available at a price of Rs. 4.19 lac (negotiable). Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,
,,523750.0,,1250.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Arjunganj,INR,,1.0,1.0,"This plot is available for sale and is located in the heart of Arjunganj. It has an area of 1250 sqft and is priced at Rs. 5.24 lac (negotiable). Its entry is east facing. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,523750.0,,1250.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,ahmamau,INR,,1.0,1.0,"This plot is available for sale and is located in the heart of ahmamau. It has an area of 1250 sqft. The property is available at a price of Rs. 5.24 lac (negotiable). Its entry is east facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,523750.0,,1250.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Arjunganj,INR,,1.0,1.0,"This plot is situated in Arjunganj, Lucknow. It has a salable area of 1250 sqft and is available at a price of Rs. 419 per sqft. It is east facing property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Kindly call us for details. ",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,523750.0,,1250.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Arjunganj,INR,,1.0,1.0,"A plot is available at a prime location in Arjunganj. It has an area of 1250 sqft. The property is available at a price of Rs. 5.24 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Please contact for more details. ",1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,523750.0,,1250.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,ahmamau,INR,,1.0,1.0,"A plot is available for sale in ahmamau, Lucknow. It has an area of 1250 sqft and is priced at Rs. 5.24 lac (negotiable). It is east facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. ",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
,,523750.0,,1250.0,,,exact_duplicate,dataset_4_indian_cities_output_Lucknow_plot_cleaned.csv,,,,,,,,,east,0.0,,,,,,,,,,,,,,,,,Arjunganj,INR,,1.0,1.0,"This plot is situated in Arjunganj, Lucknow. It has a salable area of 1250 sqft and is available at a price of Rs. 419 per sqft. It is east facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
